Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-10-09T23:51:49.955Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""893"",""784"",""122481"",""499"",""124657"",""0.06"""
"2025-10-09T23:51:39.008Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""797"",""826"",""121684"",""495"",""123802"",""0.06"""
"2025-10-09T23:51:30.838Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""3108"",""521"",""118576"",""857"",""123062"",""0.07"""
"2025-10-09T23:48:06.616Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T23:47:58.788Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""954"",""312"",""121131"",""338"",""122735"",""0.06"""
"2025-10-09T23:47:51.813Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1412"",""761"",""119719"",""262"",""122154"",""0.06"""
"2025-10-09T23:47:43.717Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1143"",""1137"",""118576"",""350"",""121206"",""0.06"""
"2025-10-09T23:47:31.347Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""109074"",""703"",""9502"",""509"",""119788"",""0.51"""
"2025-10-09T23:46:45.295Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""3235"",""2514"",""114672"",""590"",""121011"",""0.07"""
"2025-10-09T23:46:38.167Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""3130"",""113895"",""667"",""117692"",""0.06"""
"2025-10-09T23:46:19.112Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""2909"",""2548"",""110986"",""221"",""116664"",""0.07"""
"2025-10-09T23:46:08.707Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2764"",""110986"",""1655"",""115405"",""0.08"""
"2025-10-09T23:45:57.679Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""1800"",""110986"",""465"",""113251"",""0.05"""
"2025-10-09T23:45:49.831Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1554"",""748"",""109432"",""587"",""112321"",""0.06"""
"2025-10-09T23:45:41.509Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""1406"",""109432"",""462"",""111300"",""0.05"""
"2025-10-09T23:45:32.262Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1781"",""1000"",""107651"",""206"",""110638"",""0.05"""
"2025-10-09T23:45:17.242Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1426"",""1656"",""106225"",""684"",""109991"",""0.06"""
"2025-10-09T23:44:57.685Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""547"",""1320"",""105678"",""1117"",""108662"",""0.07"""
"2025-10-09T23:44:50.141Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""2051"",""267"",""103627"",""1526"",""107471"",""0.07"""
"2025-10-09T23:44:42.322Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""5688"",""1910"",""97939"",""205"",""105742"",""0.07"""
"2025-10-09T23:43:35.360Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T23:43:28.304Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""1579"",""104225"",""163"",""105967"",""0.05"""
"2025-10-09T23:43:21.061Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""1324"",""104225"",""160"",""105709"",""0.05"""
"2025-10-09T23:43:15.134Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""1027"",""104225"",""176"",""105428"",""0.04"""
"2025-10-09T23:43:06.289Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""5865"",""732"",""98360"",""174"",""105131"",""0.07"""
"2025-10-09T23:42:51.815Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""5233"",""98360"",""805"",""104398"",""0.07"""
"2025-10-09T23:42:45.322Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""4883"",""98360"",""215"",""103458"",""0.06"""
"2025-10-09T23:42:40.047Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""389"",""98360"",""112"",""98861"",""0.04"""
"2025-10-09T23:42:23.242Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""Yes"",""421"",""163"",""97939"",""150"",""98673"",""0.04"""
"2025-10-09T23:42:17.515Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""2785"",""259"",""95154"",""287"",""98485"",""0.05"""
"2025-10-09T23:40:12.996Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""506"",""1029"",""97704"",""419"",""99658"",""0.05"""
"2025-10-09T23:40:03.836Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""516"",""331"",""96476"",""328"",""97651"",""0.04"""
"2025-10-09T23:39:52.241Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1322"",""350"",""95154"",""315"",""97141"",""0.05"""
"2025-10-09T23:39:40.851Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""1061"",""95154"",""427"",""96642"",""0.05"""
"2025-10-09T23:39:28.692Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""674"",""95154"",""231"",""96059"",""0.04"""
"2025-10-09T23:39:24.220Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""8951"",""194"",""86203"",""201"",""95549"",""0.08"""
"2025-10-09T23:39:16.807Z,""Aborted, Not Charged"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T23:36:17.147Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""3109"",""821"",""92781"",""413"",""97124"",""0.06"""
"2025-10-09T23:36:09.860Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2964"",""92049"",""262"",""95275"",""0.05"""
"2025-10-09T23:36:04.034Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2767"",""92049"",""132"",""94948"",""0.05"""
"2025-10-09T23:35:57.094Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2238"",""92049"",""213"",""94500"",""0.05"""
"2025-10-09T23:35:52.250Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""2211"",""1427"",""89838"",""368"",""93844"",""0.05"""
"2025-10-09T23:35:31.170Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""2351"",""2102"",""87487"",""171"",""92111"",""0.05"""
"2025-10-09T23:35:29.667Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T23:35:03.577Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1284"",""2242"",""86203"",""1972"",""91701"",""0.08"""
"2025-10-09T23:35:01.800Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T23:34:35.554Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""1115"",""86203"",""2246"",""89564"",""0.08"""
"2025-10-09T23:34:26.069Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""642"",""86203"",""169"",""87014"",""0.04"""
"2025-10-09T23:34:22.386Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1310"",""153"",""84893"",""168"",""86524"",""0.04"""
"2025-10-09T23:33:42.644Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""1216"",""85848"",""140"",""87204"",""0.04"""
"2025-10-09T23:33:38.790Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""340"",""295"",""84893"",""465"",""85993"",""0.04"""
"2025-10-09T23:33:31.549Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""660"",""110"",""84233"",""290"",""85293"",""0.04"""
"2025-10-09T23:32:22.441Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""491"",""436"",""84419"",""627"",""85973"",""0.04"""
"2025-10-09T23:30:49.521Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""505"",""370"",""83890"",""492"",""85257"",""0.04"""
"2025-10-09T23:30:13.943Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""745"",""370"",""83140"",""522"",""84777"",""0.04"""
"2025-10-09T23:29:25.318Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""958"",""512"",""82228"",""799"",""84497"",""0.05"""
"2025-10-09T23:27:36.428Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""725"",""695"",""81535"",""1436"",""84391"",""0.06"""
"2025-10-09T23:26:04.911Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""506"",""499"",""80999"",""700"",""82704"",""0.04"""
"2025-10-09T23:25:23.814Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""478"",""357"",""80481"",""469"",""81785"",""0.04"""
"2025-10-09T23:24:36.868Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""728"",""354"",""79750"",""432"",""81264"",""0.04"""
"2025-10-09T23:20:02.146Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""29217"",""645"",""50576"",""620"",""81058"",""0.16"""
"2025-10-09T23:15:46.855Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""10284"",""69827"",""3213"",""83324"",""0.11"""
"2025-10-09T23:15:46.128Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T23:15:38.204Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""8010"",""5852"",""60955"",""159"",""74976"",""0.08"""
"2025-10-09T23:15:36.610Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T23:15:21.180Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""10841"",""7395"",""50114"",""837"",""69187"",""0.11"""
"2025-10-09T23:15:19.724Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T23:14:54.191Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""9453"",""50114"",""1637"",""61204"",""0.08"""
"2025-10-09T23:14:53.648Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T23:14:53.065Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T23:14:48.676Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""234"",""1085"",""49880"",""255"",""51454"",""0.03"""
"2025-10-09T23:14:48.196Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T23:14:47.254Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T23:14:41.843Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""6073"",""118"",""43807"",""280"",""50278"",""0.05"""
"2025-10-09T23:11:47.146Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""34305"",""1534"",""10307"",""5787"",""51933"",""0.26"""
"2025-10-09T15:33:19.535Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""29408"",""1046"",""10274"",""5033"",""45761"",""0.23"""
"2025-10-09T15:26:57.746Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""23311"",""1179"",""10290"",""6022"",""40802"",""0.22"""
"2025-10-09T15:19:21.192Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""18276"",""14383"",""3719"",""36378"",""0.13"""
"2025-10-09T15:19:20.963Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T15:19:03.407Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""11264"",""13523"",""198"",""24985"",""0.05"""
"2025-10-09T15:19:02.563Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T15:19:01.025Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T15:18:53.964Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""10534"",""13523"",""363"",""24420"",""0.05"""
"2025-10-09T15:18:53.857Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T15:18:53.384Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T15:18:52.644Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T15:18:52.111Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T15:18:45.466Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""433"",""6402"",""13090"",""426"",""20351"",""0.04"""
"2025-10-09T15:18:45.375Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T15:18:45.068Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T15:18:44.403Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T15:18:44.361Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T15:18:33.745Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""3588"",""9"",""9502"",""641"",""13740"",""0.03"""
"2025-10-09T15:01:02.664Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""5729"",""466166"",""650"",""472545"",""0.39"""
"2025-10-09T15:00:49.118Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""4745"",""465410"",""147"",""470302"",""0.37"""
"2025-10-09T15:00:32.926Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""4561"",""465410"",""161"",""470132"",""0.37"""
"2025-10-09T15:00:17.612Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:59:51.125Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""4380"",""2337"",""461030"",""1452"",""469199"",""0.43"""
"2025-10-09T14:59:38.460Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:59:16.921Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""4316"",""461030"",""1493"",""466839"",""0.40"""
"2025-10-09T14:58:54.628Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""3981"",""461030"",""100"",""465111"",""0.36"""
"2025-10-09T14:58:51.018Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:58:31.499Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2465"",""461030"",""938"",""464433"",""0.38"""
"2025-10-09T14:58:28.413Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:58:12.142Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""763"",""908"",""460267"",""737"",""462675"",""0.36"""
"2025-10-09T14:58:10.994Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:58:10.082Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:58:09.019Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:58:07.789Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:58:06.854Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:58:05.245Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:57:37.949Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""450765"",""564"",""9502"",""708"",""461539"",""4.09"""
"2025-10-09T14:23:54.799Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2996"",""2759"",""455673"",""637"",""462065"",""0.39"""
"2025-10-09T14:23:38.594Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1006"",""2775"",""453927"",""1591"",""459299"",""0.40"""
"2025-10-09T14:23:11.746Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""444425"",""833"",""9502"",""276"",""455036"",""4.02"""
"2025-10-09T14:11:48.220Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""13644"",""441986"",""599"",""456229"",""0.43"""
"2025-10-09T14:11:26.168Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""12661"",""441215"",""149"",""454025"",""0.41"""
"2025-10-09T14:08:48.564Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:06:48.148Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:06:33.072Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""12068"",""441215"",""398"",""453681"",""0.42"""
"2025-10-09T14:06:33.029Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:06:30.975Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:06:11.395Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""11380"",""441215"",""187"",""452782"",""0.40"""
"2025-10-09T14:05:55.935Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""10000"",""441215"",""800"",""452015"",""0.41"""
"2025-10-09T14:05:52.285Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:05:29.938Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""8991"",""441215"",""430"",""450636"",""0.39"""
"2025-10-09T14:05:20.442Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:04:47.376Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""6315"",""441215"",""1498"",""449028"",""0.40"""
"2025-10-09T14:04:31.630Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""3402"",""441215"",""1784"",""446401"",""0.39"""
"2025-10-09T14:04:27.629Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:04:06.726Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""2036"",""441215"",""600"",""443851"",""0.35"""
"2025-10-09T14:04:05.414Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:04:03.805Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:04:01.889Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:04:00.511Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:03:59.391Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:03:57.547Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:03:55.821Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:03:41.714Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""3511"",""863"",""437704"",""746"",""442824"",""0.37"""
"2025-10-09T14:03:40.369Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:03:39.283Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:03:38.311Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:03:37.361Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:03:35.863Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:03:33.092Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T14:03:18.379Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""9660"",""3279"",""428044"",""770"",""441753"",""0.44"""
"2025-10-09T13:59:37.832Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""9129"",""429750"",""701"",""439580"",""0.39"""
"2025-10-09T13:59:20.956Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""8413"",""429012"",""100"",""437525"",""0.37"""
"2025-10-09T13:59:00.967Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""7844"",""429012"",""291"",""437147"",""0.37"""
"2025-10-09T13:58:31.647Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""7073"",""429012"",""370"",""436455"",""0.37"""
"2025-10-09T13:58:06.266Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""3067"",""429012"",""1915"",""433994"",""0.38"""
"2025-10-09T13:57:40.334Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""968"",""1044"",""428044"",""1090"",""431146"",""0.35"""
"2025-10-09T13:57:22.462Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""8544"",""732"",""419500"",""748"",""429524"",""0.40"""
"2025-10-09T13:53:41.052Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""8246"",""420910"",""662"",""429818"",""0.38"""
"2025-10-09T13:53:25.209Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""7340"",""420178"",""134"",""427652"",""0.36"""
"2025-10-09T13:53:13.247Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""7132"",""420178"",""111"",""427421"",""0.36"""
"2025-10-09T13:52:57.421Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""6992"",""420178"",""117"",""427287"",""0.36"""
"2025-10-09T13:52:50.498Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T13:52:31.190Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""4560"",""420178"",""1193"",""425931"",""0.37"""
"2025-10-09T13:52:14.486Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""3994"",""420178"",""268"",""424440"",""0.34"""
"2025-10-09T13:51:51.970Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""3109"",""420178"",""331"",""423618"",""0.33"""
"2025-10-09T13:51:19.406Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""678"",""1665"",""419500"",""822"",""422665"",""0.34"""
"2025-10-09T13:51:05.617Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""13474"",""515"",""406026"",""1749"",""421764"",""0.46"""
